FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,HC4-Ducto,HC4-Caudal_Ls,HC4-Horas_ano,HC4-Tipo,HC4-Fluido,HC4-Presion_bar
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_2_1234,D-02,13.6,6506,Liquido proceso,Aire comprimido,2.6
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_1_2345,D-01,29.8,6607,Liquido proceso,Aire comprimido,3.5
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_1_2345,D-02,20.0,6315,Agua residual,Aire comprimido,1.1
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_2_2345,D-01,34.8,7384,Emision gaseosa,Agua,3.7
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_3_2345,D-01,28.4,8179,Liquido proceso,Agua,4.0
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_3_2345,D-02,45.5,6064,Agua residual,Agua,2.9
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_3_2345,D-03,30.4,8220,Agua residual,Agua,4.5
10/3/2025 9:13:42,malarcón.eventos@yahoo.com,EVENTOS ALARCON S.A,20789123456,Establecimiento_1_3456,D-01,13.8,8500,Emision gaseosa,Aire comprimido,3.3
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_1_4567,D-01,46.3,7973,Emision gaseosa,Aire comprimido,3.1
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_1_4567,D-02,42.6,8131,Agua residual,Agua,2.3
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_1_4567,D-03,22.6,8511,Agua residual,Agua,1.5
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_2_4567,D-01,35.4,6702,Agua residual,Aire comprimido,5.0
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,D-01,27.1,7315,Agua residual,Aire comprimido,4.1
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,D-02,28.6,6819,Emision gaseosa,Aire comprimido,2.3
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,D-01,5.1,6567,Liquido proceso,Agua,2.0
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,D-02,31.8,6040,Agua residual,Aire comprimido,4.5
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,D-03,13.8,6977,Agua residual,Aire comprimido,4.7
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,D-01,48.5,7983,Agua residual,Agua,3.0
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,D-02,35.6,8708,Emision gaseosa,Agua,1.5
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_2_5678,D-01,5.7,6903,Agua residual,Aire comprimido,3.2
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,D-01,15.9,7368,Liquido proceso,Aire comprimido,3.8
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,D-02,46.1,6172,Liquido proceso,Aire comprimido,3.8
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,D-03,17.3,7814,Agua residual,Aire comprimido,3.6
10/7/2025 8:59:14,qandrade.relojeria@gmail.com,RELOJERIA ANDRADE S.R.L,20234567891,Establecimiento_1_7891,D-01,20.0,8698,Liquido proceso,Aire comprimido,1.4
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_1_8912,D-01,18.1,7869,Agua residual,Agua,2.4
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_1_8912,D-02,45.0,8682,Emision gaseosa,Agua,2.5
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_2_8912,D-01,39.3,6982,Liquido proceso,Aire comprimido,3.7
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_3_8912,D-01,30.8,6419,Agua residual,Aire comprimido,3.3
10/9/2025 17:52:12,saparicio.fotografia@outlook.com,FOTOGRAFIA APARICIO S.A,20456789123,Establecimiento_1_9123,D-01,37.1,8612,Agua residual,Aire comprimido,1.1
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_1_1234,D-01,13.4,6615,Agua residual,Agua,4.7
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_1_1234,D-02,21.8,8713,Liquido proceso,Agua,3.0
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_1_1234,D-03,6.6,6173,Liquido proceso,Aire comprimido,4.1
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_2_1234,D-01,26.6,8041,Agua residual,Agua,3.0
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_2_1234,D-02,19.4,7319,Liquido proceso,Agua,2.1
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_2_1234,D-03,8.0,6099,Liquido proceso,Aire comprimido,2.9
10/11/2025 10:45:58,uarce.editorial@hotmail.com,EDITORIAL ARCE S.A.C,20678912345,Establecimiento_1_2345,D-01,37.4,8028,Liquido proceso,Agua,4.5
10/11/2025 10:45:58,uarce.editorial@hotmail.com,EDITORIAL ARCE S.A.C,20678912345,Establecimiento_1_2345,D-02,18.1,6374,Liquido proceso,Aire comprimido,3.0
10/11/2025 10:45:58,uarce.editorial@hotmail.com,EDITORIAL ARCE S.A.C,20678912345,Establecimiento_1_2345,D-03,32.7,6847,Agua residual,Agua,4.9
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_1_3456,D-01,8.5,8258,Emision gaseosa,Aire comprimido,2.0
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_2_3456,D-01,35.2,7840,Liquido proceso,Agua,1.6
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_3_3456,D-01,44.7,8342,Agua residual,Agua,3.1
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_4_3456,D-01,13.8,6902,Agua residual,Agua,2.8
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_4_3456,D-02,19.0,7153,Emision gaseosa,Agua,3.0
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_4_3456,D-03,11.6,6416,Agua residual,Aire comprimido,1.2
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_1_4567,D-01,6.0,6200,Emision gaseosa,Aire comprimido,3.2
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_2_4567,D-01,38.2,8010,Agua residual,Agua,1.9
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_1_5678,D-01,39.6,7301,Liquido proceso,Agua,2.8
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_1_5678,D-02,38.0,8558,Emision gaseosa,Agua,4.5
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_2_5678,D-01,19.0,8104,Liquido proceso,Agua,2.7
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_3_5678,D-01,20.6,6801,Liquido proceso,Aire comprimido,3.5
10/15/2025 11:31:42,yarruda.gimnasio@hotmail.com,GIMNASIO ARRUDA S.A,20123456789,Establecimiento_1_6789,D-01,47.6,7146,Emision gaseosa,Agua,5.0
10/15/2025 11:31:42,yarruda.gimnasio@hotmail.com,GIMNASIO ARRUDA S.A,20123456789,Establecimiento_1_6789,D-02,48.6,7444,Emision gaseosa,Agua,2.9
10/15/2025 11:31:42,yarruda.gimnasio@hotmail.com,GIMNASIO ARRUDA S.A,20123456789,Establecimiento_1_6789,D-03,24.3,8421,Liquido proceso,Aire comprimido,1.3
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_1_7891,D-01,23.0,8592,Emision gaseosa,Aire comprimido,4.4
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_1_7891,D-02,30.4,8691,Liquido proceso,Agua,1.8
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_2_7891,D-01,16.3,8462,Liquido proceso,Aire comprimido,2.8
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_2_7891,D-02,14.9,8464,Agua residual,Aire comprimido,1.7
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_2_7891,D-03,32.2,7988,Agua residual,Agua,3.4
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_1_8912,D-01,8.3,7143,Agua residual,Aire comprimido,3.9
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_1_8912,D-02,20.5,6931,Liquido proceso,Agua,4.2
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_2_8912,D-01,17.5,7219,Liquido proceso,Aire comprimido,3.8
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,D-01,31.0,7056,Emision gaseosa,Aire comprimido,4.3
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,D-02,23.8,6787,Liquido proceso,Agua,5.0
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,D-03,47.3,7126,Agua residual,Aire comprimido,2.6
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_4_8912,D-01,48.0,8698,Emision gaseosa,Agua,1.5
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_4_8912,D-02,16.3,6807,Liquido proceso,Aire comprimido,3.8
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_5_8912,D-01,43.6,8587,Liquido proceso,Aire comprimido,2.4
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_1_9123,D-01,31.0,8068,Liquido proceso,Aire comprimido,1.2
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_1_9123,D-02,46.3,8258,Agua residual,Aire comprimido,3.9
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_2_9123,D-01,11.4,6915,Agua residual,Agua,1.0
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_2_9123,D-02,46.1,6995,Liquido proceso,Aire comprimido,3.7
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_2_9123,D-03,27.4,6464,Agua residual,Agua,1.4
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_3_9123,D-01,12.0,7346,Agua residual,Agua,4.0
10/19/2025 17:18:16,cbaldeon.veterinaria@gmail.com,VETERINARIA BALDEON S.R.L,20567891234,Establecimiento_1_1234,D-01,40.9,7375,Emision gaseosa,Aire comprimido,1.8
10/19/2025 17:18:16,cbaldeon.veterinaria@gmail.com,VETERINARIA BALDEON S.R.L,20567891234,Establecimiento_1_1234,D-02,39.4,8381,Agua residual,Agua,4.1
10/19/2025 17:18:16,cbaldeon.veterinaria@gmail.com,VETERINARIA BALDEON S.R.L,20567891234,Establecimiento_1_1234,D-03,36.9,6826,Emision gaseosa,Aire comprimido,4.4
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_1_2345,D-01,28.4,7696,Agua residual,Aire comprimido,2.9
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_2_2345,D-01,30.7,8620,Liquido proceso,Agua,4.8
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_2_2345,D-02,40.0,8404,Agua residual,Agua,4.8
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_1_3456,D-01,31.4,8354,Agua residual,Agua,1.5
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_1_3456,D-02,14.0,8199,Agua residual,Agua,1.4
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_2_3456,D-01,38.3,6115,Liquido proceso,Aire comprimido,1.7
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_2_3456,D-02,19.1,8407,Agua residual,Agua,2.9
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_3_3456,D-01,30.2,7189,Agua residual,Aire comprimido,1.9
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_3_3456,D-02,28.6,7370,Liquido proceso,Aire comprimido,2.7
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_3_3456,D-03,45.8,6271,Liquido proceso,Agua,4.6
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_4_3456,D-01,29.5,6440,Agua residual,Aire comprimido,3.3
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_4_3456,D-02,37.8,7619,Liquido proceso,Agua,4.1
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_1_4567,D-01,49.7,7412,Emision gaseosa,Agua,4.2
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_1_4567,D-02,31.0,6908,Emision gaseosa,Agua,3.5
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_1_4567,D-03,13.5,8376,Emision gaseosa,Aire comprimido,1.9
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_2_4567,D-01,11.2,7441,Emision gaseosa,Aire comprimido,1.5
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_2_4567,D-02,40.4,6354,Agua residual,Agua,2.1
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_2_4567,D-03,20.6,6113,Emision gaseosa,Aire comprimido,2.6
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_3_4567,D-01,38.3,7299,Agua residual,Aire comprimido,2.7
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_3_4567,D-02,33.1,6999,Liquido proceso,Agua,2.3
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_3_4567,D-03,41.9,7814,Emision gaseosa,Aire comprimido,3.2
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_1_5678,D-01,39.1,6855,Emision gaseosa,Acidos,1.9
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_2_5678,D-01,14.8,6769,Emision gaseosa,Acidos,3.6
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_2_5678,D-02,22.8,8276,Liquido proceso,Acidos,2.9
10/24/2025 13:32:05,hbeltran.pesticidas@hotmail.com,PESTICIDAS BELTRAN S.A,20123456789,Establecimiento_1_6789,D-01,43.7,7204,Liquido proceso,Agua,4.9
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_1_7891,D-01,18.3,7716,Agua residual,Agua,2.4
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_1_7891,D-02,18.4,6668,Agua residual,Agua,2.6
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_1_7891,D-03,37.2,7593,Liquido proceso,Agua,1.3
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_2_7891,D-01,27.3,7896,Agua residual,Aire comprimido,4.2
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_2_7891,D-02,48.4,8647,Agua residual,Agua,4.2
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_2_7891,D-03,27.3,7061,Emision gaseosa,Agua,4.3
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_3_7891,D-01,15.0,7619,Liquido proceso,Aire comprimido,4.2
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_3_7891,D-02,14.8,7217,Agua residual,Agua,2.3
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_3_7891,D-03,38.4,6716,Emision gaseosa,Aire comprimido,4.3
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_4_7891,D-01,45.3,8478,Emision gaseosa,Aire comprimido,1.6
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_4_7891,D-02,11.4,8211,Agua residual,Aire comprimido,4.3
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_5_7891,D-01,14.8,6738,Agua residual,Aire comprimido,3.9
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_5_7891,D-02,9.0,6136,Liquido proceso,Agua,3.1
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_6_7891,D-01,40.0,7979,Emision gaseosa,Agua,3.6
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_6_7891,D-02,40.1,8105,Agua residual,Agua,4.6
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_1_8912,D-01,19.8,6005,Liquido proceso,Agua,2.9
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_1_8912,D-02,34.1,7760,Liquido proceso,Agua,1.6
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_2_8912,D-01,26.4,6929,Emision gaseosa,Aire comprimido,4.5
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_3_8912,D-01,31.6,6288,Agua residual,Aire comprimido,3.4
10/27/2025 8:52:14,kbonilla.hidroponicos@outlook.com,HIDROPONICOS BONILLA S.A,20456789123,Establecimiento_1_9123,D-01,34.6,6586,Agua residual,Agua,2.6
10/27/2025 8:52:14,kbonilla.hidroponicos@outlook.com,HIDROPONICOS BONILLA S.A,20456789123,Establecimiento_1_9123,D-02,26.2,7727,Liquido proceso,Aire comprimido,2.7
10/27/2025 8:52:14,kbonilla.hidroponicos@outlook.com,HIDROPONICOS BONILLA S.A,20456789123,Establecimiento_1_9123,D-03,21.5,6489,Emision gaseosa,Aire comprimido,2.3
10/27/2025 8:52:14,kbonilla.hidroponicos@outlook.com,HIDROPONICOS BONILLA S.A,20456789123,Establecimiento_2_9123,D-01,23.0,6826,Emision gaseosa,Aire comprimido,2.4
10/27/2025 8:52:14,kbonilla.hidroponicos@outlook.com,HIDROPONICOS BONILLA S.A,20456789123,Establecimiento_2_9123,D-02,36.3,6918,Liquido proceso,Aire comprimido,4.0
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_1_1234,D-01,30.4,8198,Emision gaseosa,Aire comprimido,2.2
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_1_1234,D-02,21.5,7461,Agua residual,Aire comprimido,4.5
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_1_1234,D-03,31.0,8418,Agua residual,Aire comprimido,1.1
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_2_1234,D-01,19.0,8124,Liquido proceso,Aire comprimido,3.1
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_2_1234,D-02,21.1,6404,Emision gaseosa,Agua,4.3
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_3_1234,D-01,20.2,7545,Liquido proceso,Aire comprimido,2.4
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_3_1234,D-02,34.8,7542,Emision gaseosa,Agua,3.7
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_3_1234,D-03,40.7,6442,Liquido proceso,Aire comprimido,2.7
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_4_1234,D-01,24.7,8483,Emision gaseosa,Agua,1.9
10/29/2025 17:46:12,mbravo.exportacion@hotmail.com,EXPORTADORA BRAVO S.A.C,20678912345,Establecimiento_1_2345,D-01,49.5,8601,Emision gaseosa,Agua,1.2
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_1_3456,D-01,28.6,7510,Liquido proceso,Aire comprimido,1.0
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_1_3456,D-02,48.0,6297,Emision gaseosa,Agua,1.7
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_1_3456,D-03,39.9,7989,Emision gaseosa,Aire comprimido,3.6
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_2_3456,D-01,24.2,6798,Liquido proceso,Aire comprimido,4.9
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_2_3456,D-02,39.4,7217,Liquido proceso,Agua,4.4
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_3_3456,D-01,40.0,7912,Agua residual,Aire comprimido,1.5
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_3_3456,D-02,44.2,6178,Emision gaseosa,Agua,1.4
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_4_3456,D-01,45.1,7340,Liquido proceso,Aire comprimido,3.7
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_4_3456,D-02,26.2,7410,Agua residual,Aire comprimido,4.4
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_5_3456,D-01,24.0,7799,Agua residual,Agua,1.7
10/31/2025 10:39:58,oburgos.aduanas@gmail.com,ADUANAS BURGOS S.R.L,20891234567,Establecimiento_1_4567,D-01,46.8,8310,Emision gaseosa,Aire comprimido,2.6
10/31/2025 10:39:58,oburgos.aduanas@gmail.com,ADUANAS BURGOS S.R.L,20891234567,Establecimiento_1_4567,D-02,38.8,8718,Liquido proceso,Aire comprimido,3.7
10/31/2025 10:39:58,oburgos.aduanas@gmail.com,ADUANAS BURGOS S.R.L,20891234567,Establecimiento_2_4567,D-01,46.4,6566,Liquido proceso,Agua,3.3
