FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,ACTIVIDAD_PRINCIPAL,DEPARTAMENTO,PROVINCIA,DISTRITO,DNI_RESPONSABLE,NOMBRE_RESPONSABLE,TELEFONO_RESPONSABLE,CONSUMO_ELECTRICO_WATT,CONSUMO_AGUA_PROCESO_L,CONSUMO_AGUA_OFICINAS_L,AGUAS_RESIDUALES,UNIDAD_MEDIDA,METODO_CALCULO
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_2_8912,Actividad industrial general,Lima,Lima,Surco,47666054,Responsable_Establecimiento_2_8912,95036570,4680196,691738,48956,2349.9,m3,Medicion directa
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_3_8912,Actividad industrial general,Lima,Lima,Lince,44032293,Responsable_Establecimiento_3_8912,92104832,2375531,915397,136108,1108.97,m3,Estimacion
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_4_8912,Actividad industrial general,Lima,Lima,La Molina,46463916,Responsable_Establecimiento_4_8912,97995604,4416442,205713,83014,1804.38,m3,Estimacion
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_1_9123,Actividad industrial general,Lima,Lima,San Isidro,48817116,Responsable_Establecimiento_1_9123,95109589,1174068,1465630,33761,3660.69,m3,Estimacion
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_2_9123,Actividad industrial general,Lima,Lima,La Molina,43557120,Responsable_Establecimiento_2_9123,97678706,3888765,655312,36864,1054.88,m3,Balance hidrico
8/26/2025 11:52:37,zsoto.granito@gmail.com,GRANITERIA SOTO S.R.L,20567891234,Establecimiento_1_1234,Actividad industrial general,Lima,Lima,Lince,48702788,Responsable_Establecimiento_1_1234,93272634,3402677,895173,81355,4288.91,m3,Estimacion
8/27/2025 15:29:58,abravo.ceramica@hotmail.com,CERAMICA ARTESANAL BRAVO S.A.C,20678912345,Establecimiento_1_2345,"Fabricacion de cemento, cal y yeso",Lima,Lima,La Molina,48180731,Responsable_Establecimiento_1_2345,99744026,4880089,1849771,86926,1696.35,m3,Estimacion
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_1_3456,"Fabricacion de cemento, cal y yeso",Lima,Lima,Surco,44910390,Responsable_Establecimiento_1_3456,95681771,2472307,835250,180272,4851.67,m3,Medicion directa
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_2_3456,"Fabricacion de cemento, cal y yeso",Lima,Callao,San Isidro,49041773,Responsable_Establecimiento_2_3456,96346360,2312602,575056,59261,2372.14,m3,Medicion directa
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_3_3456,"Fabricacion de cemento, cal y yeso",Lima,Lima,Surco,49582550,Responsable_Establecimiento_3_3456,96178487,4433515,720201,98086,4047.91,m3,Medicion directa
8/29/2025 12:23:46,cguerrero.tejas@gmail.com,TEJERA GUERRERO S.R.L,20891234567,Establecimiento_1_4567,"Fabricacion de cemento, cal y yeso",Lima,Lima,Surco,43863344,Responsable_Establecimiento_1_4567,93850902,2375587,1685961,106159,2337.11,m3,Medicion directa
8/29/2025 12:23:46,cguerrero.tejas@gmail.com,TEJERA GUERRERO S.R.L,20891234567,Establecimiento_2_4567,"Fabricacion de cemento, cal y yeso",Lima,Lima,Lince,48999347,Responsable_Establecimiento_2_4567,95670759,1937116,913106,134577,3437.95,m3,Balance hidrico
8/30/2025 17:48:21,dhidalgo.yeso@outlook.com,YESERIA HIDALGO S.A.C,20912345678,Establecimiento_1_5678,"Fabricacion de cemento, cal y yeso",Lima,Lima,San Isidro,43942471,Responsable_Establecimiento_1_5678,94477031,3868828,1117338,31978,4166.52,m3,Estimacion
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_1_6789,"Fabricacion de cemento, cal y yeso",Lima,Lima,San Isidro,44928046,Responsable_Establecimiento_1_6789,92772974,3534155,1914522,74566,2645.26,m3,Estimacion
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_2_6789,"Fabricacion de cemento, cal y yeso",Lima,Lima,La Molina,45290285,Responsable_Establecimiento_2_6789,91433367,3746628,1635069,25485,3795.93,m3,Balance hidrico
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_3_6789,"Fabricacion de cemento, cal y yeso",Lima,Lima,Lince,48555427,Responsable_Establecimiento_3_6789,91072205,4373164,353416,134734,592.96,m3,Balance hidrico
8/31/2025 14:15:39,efernandez.cal@hotmail.com,CALERA FERNANDEZ S.A,20123456789,Establecimiento_4_6789,"Fabricacion de cemento, cal y yeso",Lima,Callao,La Molina,45649680,Responsable_Establecimiento_4_6789,92186764,685575,350339,91764,1497.19,m3,Balance hidrico
9/1/2025 10:42:54,fgonzalez.marmol@gmail.com,MARMOLERIA GONZALEZ S.R.L,20234567891,Establecimiento_1_7891,"Fabricacion de cemento, cal y yeso",Lima,Lima,San Isidro,49513195,Responsable_Establecimiento_1_7891,96072491,1278750,531746,96424,3179.49,m3,Medicion directa
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_1_8912,Actividad industrial general,Lima,Lima,Surco,44254449,Responsable_Establecimiento_1_8912,95157526,2438038,876736,115285,834.85,m3,Estimacion
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_2_8912,Actividad industrial general,Lima,Lima,Surco,42542910,Responsable_Establecimiento_2_8912,91497332,4554532,1733062,107719,4285.76,m3,Estimacion
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_3_8912,Actividad industrial general,Lima,Lima,La Molina,44139430,Responsable_Establecimiento_3_8912,95082386,3660587,178686,192013,4785.36,m3,Medicion directa
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_4_8912,Actividad industrial general,Lima,Callao,San Isidro,43519201,Responsable_Establecimiento_4_8912,95299009,1403465,1039639,55302,3799.35,m3,Balance hidrico
9/2/2025 16:18:27,ghernandez.cantera@yahoo.com,CANTERA HERNANDEZ S.A.C,20345678912,Establecimiento_5_8912,Actividad industrial general,Lima,Lima,Surco,46104415,Responsable_Establecimiento_5_8912,98259347,2175400,1863002,96225,1151.37,m3,Medicion directa
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_1_9123,Extraccion de minerales no metaliferos,Lima,Lima,Lince,41597662,Responsable_Establecimiento_1_9123,99064670,2848877,307886,94108,438.99,m3,Balance hidrico
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_2_9123,Extraccion de minerales no metaliferos,Lima,Lima,Surco,46729781,Responsable_Establecimiento_2_9123,97150373,536526,231950,87468,4309.25,m3,Estimacion
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_3_9123,Extraccion de minerales no metaliferos,Lima,Callao,Lince,42803078,Responsable_Establecimiento_3_9123,91073202,2997053,325057,79737,2735.74,m3,Medicion directa
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_4_9123,Extraccion de minerales no metaliferos,Lima,Lima,Lince,45862876,Responsable_Establecimiento_4_9123,91737293,502567,534783,35304,1860.35,m3,Estimacion
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_5_9123,Extraccion de minerales no metaliferos,Lima,Lima,Surco,41467456,Responsable_Establecimiento_5_9123,97104193,181074,454421,183934,1918.27,m3,Estimacion
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_6_9123,Extraccion de minerales no metaliferos,Lima,Lima,La Molina,48872029,Responsable_Establecimiento_6_9123,93044132,4053886,996803,42642,4830.39,m3,Medicion directa
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_7_9123,Extraccion de minerales no metaliferos,Lima,Lima,San Isidro,44395871,Responsable_Establecimiento_7_9123,98567780,3309753,1044704,25445,729.96,m3,Medicion directa
9/3/2025 9:45:12,ilopez.minerales@outlook.com,MINERALES LOPEZ S.A,20456789123,Establecimiento_8_9123,Extraccion de minerales no metaliferos,Lima,Lima,Surco,41429618,Responsable_Establecimiento_8_9123,92418887,1326519,766609,116333,1088.25,m3,Medicion directa
9/4/2025 13:21:35,jmartinez.fundicion@gmail.com,FUNDICION MARTINEZ S.R.L,20567891234,Establecimiento_1_1234,Fabricacion de productos metalicos,Lima,Lima,Lince,48348575,Responsable_Establecimiento_1_1234,97908661,3717001,1970602,90138,3842.15,m3,Medicion directa
9/4/2025 13:21:35,jmartinez.fundicion@gmail.com,FUNDICION MARTINEZ S.R.L,20567891234,Establecimiento_2_1234,Fabricacion de productos metalicos,Lima,Lima,La Molina,40886240,Responsable_Establecimiento_2_1234,92751604,2796499,1900092,151261,2282.97,m3,Balance hidrico
9/5/2025 11:48:58,kmedina.forja@hotmail.com,FORJA MEDINA S.A.C,20678912345,Establecimiento_1_2345,Actividad industrial general,Lima,Callao,San Isidro,49493774,Responsable_Establecimiento_1_2345,97314992,2303225,681236,123971,1337.49,m3,Medicion directa
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_1_3456,Actividad industrial general,Lima,Lima,Lince,42124278,Responsable_Establecimiento_1_3456,95757586,3473109,1647351,122101,252.1,m3,Medicion directa
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_2_3456,Actividad industrial general,Lima,Lima,La Molina,44493892,Responsable_Establecimiento_2_3456,95496482,2493634,482304,121505,2031.76,m3,Estimacion
9/6/2025 15:14:11,lnuñez.soldadura@yahoo.com,SOLDADURAS NUÑEZ S.A,20789123456,Establecimiento_3_3456,Actividad industrial general,Lima,Lima,Lince,40677370,Responsable_Establecimiento_3_3456,94231210,2903479,785871,49058,276.51,m3,Balance hidrico
9/7/2025 8:39:36,mmoya.tuberia@gmail.com,TUBERIA MOYA S.R.L,20891234567,Establecimiento_1_4567,Fabricacion de productos metalicos,Lima,Callao,Lince,43465119,Responsable_Establecimiento_1_4567,97840872,3749858,1379199,182044,4174.27,m3,Medicion directa
9/7/2025 8:39:36,mmoya.tuberia@gmail.com,TUBERIA MOYA S.R.L,20891234567,Establecimiento_2_4567,Fabricacion de productos metalicos,Lima,Callao,Surco,45836376,Responsable_Establecimiento_2_4567,91169346,4490474,1781480,41797,1771.01,m3,Balance hidrico
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_1_5678,Fabricacion de productos metalicos,Lima,Lima,San Isidro,43710047,Responsable_Establecimiento_1_5678,92174332,3849398,1131452,80762,3662.28,m3,Medicion directa
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_2_5678,Fabricacion de productos metalicos,Lima,Lima,Lince,47930715,Responsable_Establecimiento_2_5678,93461693,1186144,1766456,80632,2408.66,m3,Estimacion
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_3_5678,Fabricacion de productos metalicos,Lima,Lima,San Isidro,47984584,Responsable_Establecimiento_3_5678,99806693,2625042,928028,171395,3207.56,m3,Balance hidrico
9/8/2025 12:56:49,nnava.alambre@outlook.com,ALAMBRES NAVA S.A.C,20912345678,Establecimiento_4_5678,Fabricacion de productos metalicos,Lima,Lima,Surco,49989207,Responsable_Establecimiento_4_5678,98441221,3737888,309235,149251,199.1,m3,Medicion directa
9/9/2025 17:23:14,oortiz.tornillos@hotmail.com,TORNILLERIA ORTIZ S.A,20123456789,Establecimiento_1_6789,Actividad industrial general,Lima,Lima,San Isidro,43049865,Responsable_Establecimiento_1_6789,96951877,2300340,428477,136668,1125.32,m3,Medicion directa
9/10/2025 14:49:27,ppalacios.herramientas@gmail.com,HERRAMIENTAS PALACIOS S.R.L,20234567891,Establecimiento_1_7891,Actividad industrial general,Lima,Callao,San Isidro,45145772,Responsable_Establecimiento_1_7891,98627834,2967653,889696,163687,1726.42,m3,Balance hidrico
9/10/2025 14:49:27,ppalacios.herramientas@gmail.com,HERRAMIENTAS PALACIOS S.R.L,20234567891,Establecimiento_2_7891,Actividad industrial general,Lima,Lima,La Molina,49156644,Responsable_Establecimiento_2_7891,97416694,2267851,404032,15720,3508.16,m3,Balance hidrico
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_1_8912,Actividad industrial general,Lima,Callao,San Isidro,46732271,Responsable_Establecimiento_1_8912,92725852,4981147,608544,164443,2184.43,m3,Estimacion
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_2_8912,Actividad industrial general,Lima,Callao,Surco,43514691,Responsable_Establecimiento_2_8912,91329734,3266630,1945979,195375,4508.6,m3,Balance hidrico
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_3_8912,Actividad industrial general,Lima,Callao,Surco,43640161,Responsable_Establecimiento_3_8912,98841072,128816,1002075,177006,3794.18,m3,Balance hidrico
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_4_8912,Actividad industrial general,Lima,Callao,Surco,43805421,Responsable_Establecimiento_4_8912,98363222,3866216,1777089,189977,4680.01,m3,Balance hidrico
9/11/2025 10:16:42,qpeña.maquinaria@yahoo.com,MAQUINARIA PEÑA S.A.C,20345678912,Establecimiento_5_8912,Actividad industrial general,Lima,Lima,San Isidro,49084593,Responsable_Establecimiento_5_8912,96745676,3642381,1077360,25685,1836.81,m3,Medicion directa
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_1_9123,Actividad industrial general,Lima,Lima,Lince,43752922,Responsable_Establecimiento_1_9123,91230467,2700270,1389306,182610,3388.73,m3,Balance hidrico
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_2_9123,Actividad industrial general,Lima,Callao,Surco,45690604,Responsable_Establecimiento_2_9123,94835665,1121259,1963788,121322,189.01,m3,Estimacion
9/12/2025 16:43:17,rquiroz.motores@outlook.com,MOTORES QUIROZ S.A,20456789123,Establecimiento_3_9123,Actividad industrial general,Lima,Callao,La Molina,47212359,Responsable_Establecimiento_3_9123,98648611,4577648,1839756,182617,4100.18,m3,Balance hidrico
9/13/2025 9:18:52,sramirez.bombas@gmail.com,BOMBAS RAMIREZ S.R.L,20567891234,Establecimiento_1_1234,Actividad industrial general,Lima,Lima,San Isidro,45354004,Responsable_Establecimiento_1_1234,97937672,4717879,922742,129407,3982.01,m3,Balance hidrico
9/14/2025 13:45:15,tromero.valvulas@hotmail.com,VALVULAS ROMERO S.A.C,20678912345,Establecimiento_1_2345,Actividad industrial general,Lima,Lima,La Molina,47362757,Responsable_Establecimiento_1_2345,94188177,3843794,1365785,108786,2816.86,m3,Estimacion
9/14/2025 13:45:15,tromero.valvulas@hotmail.com,VALVULAS ROMERO S.A.C,20678912345,Establecimiento_2_2345,Actividad industrial general,Lima,Lima,San Isidro,48279240,Responsable_Establecimiento_2_2345,96072474,2989185,1143527,16758,2319.03,m3,Estimacion
9/15/2025 11:12:38,usaavedra.compresores@yahoo.com,COMPRESORES SAAVEDRA S.A,20789123456,Establecimiento_1_3456,Actividad industrial general,Lima,Lima,Lince,42974512,Responsable_Establecimiento_1_3456,95587892,3932101,1293909,105874,2114.17,m3,Estimacion
9/15/2025 11:12:38,usaavedra.compresores@yahoo.com,COMPRESORES SAAVEDRA S.A,20789123456,Establecimiento_2_3456,Actividad industrial general,Lima,Lima,Surco,48281652,Responsable_Establecimiento_2_3456,97204374,3010618,282898,46794,4104.51,m3,Medicion directa
9/15/2025 11:12:38,usaavedra.compresores@yahoo.com,COMPRESORES SAAVEDRA S.A,20789123456,Establecimiento_3_3456,Actividad industrial general,Lima,Lima,Lince,48696517,Responsable_Establecimiento_3_3456,93532133,4588114,395057,152467,685.28,m3,Medicion directa
9/15/2025 11:12:38,usaavedra.compresores@yahoo.com,COMPRESORES SAAVEDRA S.A,20789123456,Establecimiento_4_3456,Actividad industrial general,Lima,Callao,San Isidro,40928904,Responsable_Establecimiento_4_3456,95157457,2708425,1881220,56897,669.22,m3,Medicion directa
9/16/2025 15:38:51,vsalinas.generadores@gmail.com,GENERADORES SALINAS S.R.L,20891234567,Establecimiento_1_4567,Actividad industrial general,Lima,Lima,San Isidro,47980516,Responsable_Establecimiento_1_4567,98456011,3871320,1545121,103261,396.22,m3,Balance hidrico
9/16/2025 15:38:51,vsalinas.generadores@gmail.com,GENERADORES SALINAS S.R.L,20891234567,Establecimiento_2_4567,Actividad industrial general,Lima,Lima,San Isidro,47175789,Responsable_Establecimiento_2_4567,92704788,2580488,447186,44164,3348.77,m3,Estimacion
9/16/2025 15:38:51,vsalinas.generadores@gmail.com,GENERADORES SALINAS S.R.L,20891234567,Establecimiento_3_4567,Actividad industrial general,Lima,Lima,San Isidro,48997330,Responsable_Establecimiento_3_4567,99611514,2135238,1873105,78509,2559.34,m3,Balance hidrico
9/17/2025 8:05:24,wsilva.transformadores@outlook.com,TRANSFORMADORES SILVA S.A.C,20912345678,Establecimiento_1_5678,Actividad industrial general,Lima,Callao,Surco,48867632,Responsable_Establecimiento_1_5678,97348625,2239765,471952,120908,4553.57,m3,Medicion directa
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_1_6789,Actividad industrial general,Lima,Callao,Surco,44905169,Responsable_Establecimiento_1_6789,95925019,435024,1585225,182234,4073.2,m3,Balance hidrico
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_2_6789,Actividad industrial general,Lima,Callao,Lince,48871004,Responsable_Establecimiento_2_6789,92224829,4580546,1209392,152731,3101.42,m3,Medicion directa
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_3_6789,Actividad industrial general,Lima,Callao,Lince,40274300,Responsable_Establecimiento_3_6789,99414167,3965450,1939077,193390,1287.06,m3,Estimacion
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_4_6789,Actividad industrial general,Lima,Lima,La Molina,47347873,Responsable_Establecimiento_4_6789,92558833,1991375,1441866,11687,4435.75,m3,Estimacion
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_5_6789,Actividad industrial general,Lima,Lima,San Isidro,49161398,Responsable_Establecimiento_5_6789,95092174,319179,558157,167666,4027.24,m3,Medicion directa
9/18/2025 12:31:47,xsolis.cables@hotmail.com,CABLES SOLIS S.A,20123456789,Establecimiento_6_6789,Actividad industrial general,Lima,Lima,San Isidro,48476390,Responsable_Establecimiento_6_6789,91453725,1328518,87954,15589,3652.57,m3,Medicion directa
9/19/2025 17:58:12,ytorres.baterias@gmail.com,BATERIAS TORRES S.R.L,20234567891,Establecimiento_1_7891,Actividad industrial general,Lima,Callao,Surco,43380841,Responsable_Establecimiento_1_7891,97542551,616714,365223,14473,4890.15,m3,Estimacion
9/19/2025 17:58:12,ytorres.baterias@gmail.com,BATERIAS TORRES S.R.L,20234567891,Establecimiento_2_7891,Actividad industrial general,Lima,Lima,Surco,40815957,Responsable_Establecimiento_2_7891,91388292,1013082,1375727,68934,1285.59,m3,Estimacion
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_1_8912,Actividad industrial general,Lima,Lima,Surco,48488668,Responsable_Establecimiento_1_8912,93352234,2969390,236800,60731,2911.45,m3,Estimacion
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_2_8912,Actividad industrial general,Lima,Lima,San Isidro,41079353,Responsable_Establecimiento_2_8912,97128922,951357,1522704,180309,4633.95,m3,Medicion directa
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_3_8912,Actividad industrial general,Lima,Lima,San Isidro,44116208,Responsable_Establecimiento_3_8912,95734932,1471053,1447986,117021,3796.09,m3,Balance hidrico
9/20/2025 14:24:35,zuribe.electrodomesticos@yahoo.com,ELECTRODOMESTICOS URIBE S.A.C,20345678912,Establecimiento_4_8912,Actividad industrial general,Lima,Lima,Surco,46591622,Responsable_Establecimiento_4_8912,98830686,4206407,1643447,175601,3765.56,m3,Estimacion
9/21/2025 10:51:58,avera.iluminacion@outlook.com,ILUMINACION VERA S.A,20456789123,Establecimiento_1_9123,Actividad industrial general,Lima,Lima,Surco,42581550,Responsable_Establecimiento_1_9123,95722843,1988124,1511702,49998,2264.17,m3,Medicion directa
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_1_1234,Actividad industrial general,Lima,Lima,La Molina,48754852,Responsable_Establecimiento_1_1234,96317553,4228269,86150,29427,1666.27,m3,Estimacion
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_2_1234,Actividad industrial general,Lima,Callao,La Molina,44217666,Responsable_Establecimiento_2_1234,91583745,4259143,1114867,158882,4268.06,m3,Medicion directa
9/22/2025 16:17:21,bvargas.antenas@gmail.com,ANTENAS VARGAS S.R.L,20567891234,Establecimiento_3_1234,Actividad industrial general,Lima,Lima,La Molina,44020424,Responsable_Establecimiento_3_1234,99489869,4357833,474600,134082,683.76,m3,Medicion directa
9/23/2025 9:44:46,cweber.audio@hotmail.com,AUDIO WEBER S.A.C,20678912345,Establecimiento_1_2345,Actividad industrial general,Lima,Lima,San Isidro,44039602,Responsable_Establecimiento_1_2345,93426059,629641,1779707,110436,1214.3,m3,Estimacion
9/23/2025 9:44:46,cweber.audio@hotmail.com,AUDIO WEBER S.A.C,20678912345,Establecimiento_2_2345,Actividad industrial general,Lima,Callao,San Isidro,43785848,Responsable_Establecimiento_2_2345,97158815,4876070,867551,41032,3231.25,m3,Medicion directa
9/24/2025 13:11:09,dvidal.video@yahoo.com,VIDEO VIDAL S.A,20789123456,Establecimiento_1_3456,Actividad industrial general,Lima,Lima,Surco,48278639,Responsable_Establecimiento_1_3456,98957478,904522,1536460,34544,418.68,m3,Estimacion
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_1_4567,Actividad industrial general,Lima,Lima,La Molina,40123894,Responsable_Establecimiento_1_4567,94138505,2188010,1469452,48824,4507.1,m3,Medicion directa
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_2_4567,Actividad industrial general,Lima,Callao,Surco,40927979,Responsable_Establecimiento_2_4567,95105303,2275178,1394199,15485,3948.01,m3,Medicion directa
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_3_4567,Actividad industrial general,Lima,Lima,San Isidro,41726085,Responsable_Establecimiento_3_4567,91943276,4118979,1381712,145597,1814.67,m3,Balance hidrico
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_4_4567,Actividad industrial general,Lima,Lima,Lince,42551436,Responsable_Establecimiento_4_4567,95990446,2304741,625460,37706,4073.68,m3,Estimacion
9/25/2025 11:37:32,ewagner.computadoras@gmail.com,COMPUTADORAS WAGNER S.R.L,20891234567,Establecimiento_5_4567,Actividad industrial general,Lima,Lima,Surco,42531528,Responsable_Establecimiento_5_4567,96667133,4295884,1180758,171541,3722.77,m3,Estimacion
9/26/2025 15:04:55,fxavier.software@outlook.com,SOFTWARE XAVIER S.A.C,20912345678,Establecimiento_1_5678,Actividad industrial general,Lima,Callao,San Isidro,49309065,Responsable_Establecimiento_1_5678,95220478,385148,1528615,175714,2031.92,m3,Estimacion
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_1_6789,Actividad industrial general,Lima,Lima,Surco,45486815,Responsable_Establecimiento_1_6789,92590409,4155922,1591099,140374,2607.92,m3,Medicion directa
9/27/2025 8:31:18,gyañez.redes@hotmail.com,REDES YAÑEZ S.A,20123456789,Establecimiento_2_6789,Actividad industrial general,Lima,Lima,Surco,48307931,Responsable_Establecimiento_2_6789,91627713,1167637,487180,88486,2580.62,m3,Balance hidrico
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_1_7891,Actividad industrial general,Lima,Lima,San Isidro,43174276,Responsable_Establecimiento_1_7891,92494605,3566147,709383,112710,2259.06,m3,Estimacion
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_2_7891,Actividad industrial general,Lima,Callao,San Isidro,42943165,Responsable_Establecimiento_2_7891,96631506,3580723,457136,100463,1723.93,m3,Balance hidrico
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_3_7891,Actividad industrial general,Lima,Lima,La Molina,42159036,Responsable_Establecimiento_3_7891,96758224,2920422,468125,121911,588.54,m3,Medicion directa
9/28/2025 12:58:43,hzarate.telefonia@gmail.com,TELEFONIA ZARATE S.R.L,20234567891,Establecimiento_4_7891,Actividad industrial general,Lima,Lima,La Molina,40030132,Responsable_Establecimiento_4_7891,97008738,4871307,1818116,76202,2592.77,m3,Balance hidrico
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_1_8912,Actividad industrial general,Lima,Lima,Lince,46491706,Responsable_Establecimiento_1_8912,91990771,2336951,555037,143287,4582.69,m3,Balance hidrico
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_2_8912,Actividad industrial general,Lima,Callao,Surco,43672639,Responsable_Establecimiento_2_8912,94068305,1521426,1906178,50554,4950.59,m3,Medicion directa
9/29/2025 17:25:16,iabad.internet@yahoo.com,INTERNET ABAD S.A.C,20345678912,Establecimiento_3_8912,Actividad industrial general,Lima,Callao,San Isidro,46724186,Responsable_Establecimiento_3_8912,92682216,765298,1996710,18544,4837.74,m3,Medicion directa
9/30/2025 14:52:39,jabreu.hosting@outlook.com,HOSTING ABREU S.A,20456789123,Establecimiento_1_9123,Actividad industrial general,Lima,Lima,Lince,49784841,Responsable_Establecimiento_1_9123,95511816,1484795,939052,198303,953.36,m3,Estimacion
